Timestamp,Voltage_mV
2025-04-27 11:20:29.679,1,34.55
2025-04-27 11:20:29.683,1,39.6
2025-04-27 11:20:29.687,1,44.77
2025-04-27 11:20:29.691,1,50.0
2025-04-27 11:20:29.695,1,55.23
2025-04-27 11:20:29.699,1,60.4
2025-04-27 11:20:29.703,1,65.45
2025-04-27 11:20:29.707,1,70.34
2025-04-27 11:20:29.711,1,75.0
2025-04-27 11:20:29.715,1,79.39
2025-04-27 11:20:29.719,1,83.46
2025-04-27 11:20:29.723,1,87.16
2025-04-27 11:20:29.727,1,90.45
2025-04-27 11:20:29.731,1,93.3
2025-04-27 11:20:29.735,1,95.68
2025-04-27 11:20:29.739,1,97.55
2025-04-27 11:20:29.743,1,98.91
2025-04-27 11:20:29.747,1,99.73
2025-04-27 11:20:29.751,1,100.0
2025-04-27 11:20:29.755,1,99.73
2025-04-27 11:20:29.759,1,98.91
2025-04-27 11:20:29.763,1,97.55
2025-04-27 11:20:29.767,1,95.68
2025-04-27 11:20:29.771,1,93.3
2025-04-27 11:20:29.775,1,90.45
2025-04-27 11:20:29.779,1,87.16
2025-04-27 11:20:29.783,1,83.46
2025-04-27 11:20:29.787,1,79.39
2025-04-27 11:20:29.791,1,75.0
2025-04-27 11:20:29.795,1,70.34
2025-04-27 11:20:29.799,1,65.45
2025-04-27 11:20:29.803,1,60.4
2025-04-27 11:20:29.807,1,55.23
2025-04-27 11:20:29.811,1,50.0
2025-04-27 11:20:29.815,1,44.77
2025-04-27 11:20:29.819,1,39.6
2025-04-27 11:20:29.823,1,34.55
2025-04-27 11:20:29.827,1,29.66
2025-04-27 11:20:29.831,1,25.0
2025-04-27 11:20:29.835,1,20.61
2025-04-27 11:20:29.839,1,16.54
2025-04-27 11:20:29.843,1,12.84
2025-04-27 11:20:29.847,1,9.55
2025-04-27 11:20:29.851,1,6.7
2025-04-27 11:20:29.855,1,4.32
2025-04-27 11:20:29.859,1,2.45
2025-04-27 11:20:29.863,1,1.09
2025-04-27 11:20:29.867,1,0.27
2025-04-27 11:20:29.871,1,0.0
2025-04-27 11:20:29.875,1,0.27
2025-04-27 11:20:29.879,1,1.09
2025-04-27 11:20:29.883,1,2.45
2025-04-27 11:20:29.887,1,4.32
2025-04-27 11:20:29.891,1,6.7
2025-04-27 11:20:29.895,1,9.55
2025-04-27 11:20:29.899,1,12.84
2025-04-27 11:20:29.903,1,16.54
2025-04-27 11:20:29.907,1,20.61
2025-04-27 11:20:29.911,1,25.0
2025-04-27 11:20:29.915,1,29.66
2025-04-27 11:20:29.919,1,34.55
2025-04-27 11:20:29.923,1,39.6
2025-04-27 11:20:29.927,1,44.77
2025-04-27 11:20:29.931,1,50.0
2025-04-27 11:20:29.935,1,55.23
2025-04-27 11:20:29.939,1,60.4
2025-04-27 11:20:29.943,1,65.45
2025-04-27 11:20:29.947,1,70.34
2025-04-27 11:20:29.951,1,75.0
2025-04-27 11:20:29.955,1,79.39
2025-04-27 11:20:29.959,1,83.46
2025-04-27 11:20:29.963,1,87.16
2025-04-27 11:20:29.967,1,90.45
2025-04-27 11:20:29.971,1,93.3
2025-04-27 11:20:29.975,1,95.68
2025-04-27 11:20:29.979,1,97.55
2025-04-27 11:20:29.983,1,98.91
2025-04-27 11:20:29.987,1,99.73
2025-04-27 11:20:29.991,1,100.0
2025-04-27 11:20:29.995,1,99.73
2025-04-27 11:20:29.999,1,98.91
2025-04-27 11:20:30.003,1,97.55
2025-04-27 11:20:30.007,1,95.68
2025-04-27 11:20:30.011,1,93.3
2025-04-27 11:20:30.015,1,90.45
2025-04-27 11:20:30.019,1,87.16
2025-04-27 11:20:30.023,1,83.46
2025-04-27 11:20:30.027,1,79.39
2025-04-27 11:20:30.031,1,75.0
2025-04-27 11:20:30.035,1,70.34
2025-04-27 11:20:30.039,1,65.45
2025-04-27 11:20:30.043,1,60.4
2025-04-27 11:20:30.047,1,55.23
2025-04-27 11:20:30.051,1,50.0
2025-04-27 11:20:30.055,1,44.77
2025-04-27 11:20:30.059,1,39.6
2025-04-27 11:20:30.063,1,34.55
2025-04-27 11:20:30.067,1,29.66
2025-04-27 11:20:30.071,1,25.0
2025-04-27 11:20:30.075,1,20.61
2025-04-27 11:20:30.079,1,16.54
2025-04-27 11:20:30.083,1,12.84
2025-04-27 11:20:30.087,1,9.55
2025-04-27 11:20:30.091,1,6.7
2025-04-27 11:20:30.095,1,4.32
2025-04-27 11:20:30.099,1,2.45
2025-04-27 11:20:30.103,1,1.09
2025-04-27 11:20:30.107,1,0.27
2025-04-27 11:20:30.111,1,0.0
2025-04-27 11:20:30.115,1,0.27
2025-04-27 11:20:30.119,1,1.09
2025-04-27 11:20:30.123,1,2.45
2025-04-27 11:20:30.127,1,4.32
2025-04-27 11:20:30.131,1,6.7
2025-04-27 11:20:30.135,1,9.55
2025-04-27 11:20:30.139,1,12.84
2025-04-27 11:20:30.143,1,16.54
2025-04-27 11:20:30.147,1,20.61
2025-04-27 11:20:30.151,1,25.0
2025-04-27 11:20:30.155,1,29.66
2025-04-27 11:20:30.159,1,34.55
2025-04-27 11:20:30.163,1,39.6
2025-04-27 11:20:30.167,1,44.77
2025-04-27 11:20:30.171,1,50.0
2025-04-27 11:20:30.175,1,55.23
2025-04-27 11:20:30.179,1,60.4
2025-04-27 11:20:30.183,1,65.45
2025-04-27 11:20:30.187,1,70.34
2025-04-27 11:20:30.191,1,75.0
2025-04-27 11:20:30.195,1,79.39
2025-04-27 11:20:30.199,1,83.46
2025-04-27 11:20:30.203,1,87.16
2025-04-27 11:20:30.207,1,90.45
2025-04-27 11:20:30.211,1,93.3
2025-04-27 11:20:30.215,1,95.68
2025-04-27 11:20:30.219,1,97.55
2025-04-27 11:20:30.223,1,98.91
2025-04-27 11:20:30.227,1,99.73
2025-04-27 11:20:30.231,1,100.0
2025-04-27 11:20:30.235,1,99.73
2025-04-27 11:20:30.239,1,98.91
2025-04-27 11:20:30.243,1,97.55
2025-04-27 11:20:30.247,1,95.68
2025-04-27 11:20:30.251,1,93.3
2025-04-27 11:20:30.255,1,90.45
2025-04-27 11:20:30.259,1,87.16
2025-04-27 11:20:30.263,1,83.46
2025-04-27 11:20:30.267,1,79.39
2025-04-27 11:20:30.271,1,75.0
2025-04-27 11:20:30.275,1,70.34
2025-04-27 11:20:30.279,1,65.45
2025-04-27 11:20:30.283,1,60.4
2025-04-27 11:20:30.287,1,55.23
2025-04-27 11:20:30.291,1,50.0
2025-04-27 11:20:30.295,1,44.77
2025-04-27 11:20:30.299,1,39.6
2025-04-27 11:20:30.303,1,34.55
2025-04-27 11:20:30.307,1,29.66
2025-04-27 11:20:30.311,1,25.0
2025-04-27 11:20:30.315,1,20.61
2025-04-27 11:20:30.319,1,16.54
2025-04-27 11:20:30.323,1,12.84
2025-04-27 11:20:30.327,1,9.55
2025-04-27 11:20:30.331,1,6.7
2025-04-27 11:20:30.335,1,4.32
2025-04-27 11:20:30.339,1,2.45
2025-04-27 11:20:30.343,1,1.09
2025-04-27 11:20:30.347,1,0.27
2025-04-27 11:20:30.351,1,0.0
2025-04-27 11:20:30.355,1,0.27
2025-04-27 11:20:30.359,1,1.09
2025-04-27 11:20:30.363,1,2.45
2025-04-27 11:20:30.367,1,4.32
2025-04-27 11:20:30.371,1,6.7
2025-04-27 11:20:30.375,1,9.55
2025-04-27 11:20:30.379,1,12.84
2025-04-27 11:20:30.383,1,16.54
2025-04-27 11:20:30.387,1,20.61
2025-04-27 11:20:30.391,1,25.0
2025-04-27 11:20:30.395,1,29.66
2025-04-27 11:20:30.399,1,34.55
2025-04-27 11:20:30.403,1,39.6
2025-04-27 11:20:30.407,1,44.77
2025-04-27 11:20:30.411,1,50.0
2025-04-27 11:20:30.415,1,55.23
2025-04-27 11:20:30.419,1,60.4
2025-04-27 11:20:30.423,1,65.45
2025-04-27 11:20:30.427,1,70.34
2025-04-27 11:20:30.431,1,75.0
2025-04-27 11:20:30.435,1,79.39
2025-04-27 11:20:30.439,1,83.46
2025-04-27 11:20:30.443,1,87.16
2025-04-27 11:20:30.447,1,90.45
2025-04-27 11:20:30.451,1,93.3
2025-04-27 11:20:30.455,1,95.68
2025-04-27 11:20:30.459,1,97.55
2025-04-27 11:20:30.463,1,98.91
2025-04-27 11:20:30.467,1,99.73
2025-04-27 11:20:30.471,1,100.0
2025-04-27 11:20:30.475,1,99.73
2025-04-27 11:20:30.479,1,98.91
2025-04-27 11:20:30.483,1,97.55
2025-04-27 11:20:30.487,1,95.68
2025-04-27 11:20:30.491,1,93.3
2025-04-27 11:20:30.495,1,90.45
2025-04-27 11:20:30.499,1,87.16
2025-04-27 11:20:30.503,1,83.46
2025-04-27 11:20:30.507,1,79.39
2025-04-27 11:20:30.511,1,75.0
2025-04-27 11:20:30.515,1,70.34
2025-04-27 11:20:30.519,1,65.45
2025-04-27 11:20:30.523,1,60.4
2025-04-27 11:20:30.527,1,55.23
2025-04-27 11:20:30.531,1,50.0
2025-04-27 11:20:30.535,1,44.77
2025-04-27 11:20:30.539,1,39.6
2025-04-27 11:20:30.543,1,34.55
2025-04-27 11:20:30.547,1,29.66
2025-04-27 11:20:30.551,1,25.0
2025-04-27 11:20:30.555,1,20.61
2025-04-27 11:20:30.559,1,16.54
2025-04-27 11:20:30.563,1,12.84
2025-04-27 11:20:30.567,1,9.55
2025-04-27 11:20:30.571,1,6.7
2025-04-27 11:20:30.575,1,4.32
2025-04-27 11:20:30.579,1,2.45
2025-04-27 11:20:30.583,1,1.09
2025-04-27 11:20:30.587,1,0.27
2025-04-27 11:20:30.591,1,0.0
2025-04-27 11:20:30.595,1,0.27
2025-04-27 11:20:30.599,1,1.09
2025-04-27 11:20:30.603,1,2.45
2025-04-27 11:20:30.607,1,4.32
2025-04-27 11:20:30.611,1,6.7
2025-04-27 11:20:30.615,1,9.55
2025-04-27 11:20:30.619,1,12.84
2025-04-27 11:20:30.623,1,16.54
2025-04-27 11:20:30.627,1,20.61
2025-04-27 11:20:30.631,1,25.0
2025-04-27 11:20:30.635,1,29.66
2025-04-27 11:20:30.639,1,34.55
2025-04-27 11:20:30.643,1,39.6
2025-04-27 11:20:30.647,1,44.77
2025-04-27 11:20:30.651,1,50.0
2025-04-27 11:20:30.655,1,55.23
2025-04-27 11:20:30.659,1,60.4
2025-04-27 11:20:30.663,1,65.45
2025-04-27 11:20:30.667,1,70.34
2025-04-27 11:20:30.671,1,75.0
2025-04-27 11:20:30.675,1,79.39
2025-04-27 11:20:30.679,1,83.46
2025-04-27 11:20:30.683,1,87.16
2025-04-27 11:20:30.687,1,90.45
2025-04-27 11:20:30.691,1,93.3
2025-04-27 11:20:30.695,1,95.68
2025-04-27 11:20:30.699,1,97.55
2025-04-27 11:20:30.703,1,98.91
2025-04-27 11:20:30.707,1,99.73
2025-04-27 11:20:30.711,1,100.0
2025-04-27 11:20:30.715,1,99.73
2025-04-27 11:20:30.719,1,98.91
2025-04-27 11:20:30.723,1,97.55
2025-04-27 11:20:30.727,1,95.68
2025-04-27 11:20:30.731,1,93.3
2025-04-27 11:20:30.735,1,90.45
2025-04-27 11:20:30.739,1,87.16
2025-04-27 11:20:30.743,1,83.46
2025-04-27 11:20:30.747,1,79.39
2025-04-27 11:20:30.751,1,75.0
2025-04-27 11:20:30.755,1,70.34
2025-04-27 11:20:30.759,1,65.45
2025-04-27 11:20:30.763,1,60.4
2025-04-27 11:20:30.767,1,55.23
2025-04-27 11:20:30.771,1,50.0
2025-04-27 11:20:30.775,1,44.77
2025-04-27 11:20:30.779,1,39.6
2025-04-27 11:20:30.783,1,34.55
2025-04-27 11:20:30.787,1,29.66
2025-04-27 11:20:30.791,1,25.0
2025-04-27 11:20:30.795,1,20.61
2025-04-27 11:20:30.799,1,16.54
2025-04-27 11:20:30.803,1,12.84
2025-04-27 11:20:30.807,1,9.55
2025-04-27 11:20:30.811,1,6.7
2025-04-27 11:20:30.815,1,4.32
2025-04-27 11:20:30.819,1,2.45
2025-04-27 11:20:30.823,1,1.09
2025-04-27 11:20:30.827,1,0.27
2025-04-27 11:20:30.831,1,0.0
2025-04-27 11:20:30.835,1,0.27
2025-04-27 11:20:30.839,1,1.09
2025-04-27 11:20:30.843,1,2.45
2025-04-27 11:20:30.847,1,4.32
2025-04-27 11:20:30.851,1,6.7
2025-04-27 11:20:30.855,1,9.55
2025-04-27 11:20:30.859,1,12.84
2025-04-27 11:20:30.863,1,16.54
2025-04-27 11:20:30.867,1,20.61
2025-04-27 11:20:30.871,1,25.0
2025-04-27 11:20:30.875,1,29.66
2025-04-27 11:20:30.879,1,34.55
2025-04-27 11:20:30.883,1,39.6
2025-04-27 11:20:30.887,1,44.77
2025-04-27 11:20:30.891,1,50.0
2025-04-27 11:20:30.895,1,55.23
2025-04-27 11:20:30.899,1,60.4
2025-04-27 11:20:30.903,1,65.45
2025-04-27 11:20:30.907,1,70.34
2025-04-27 11:20:30.911,1,75.0
2025-04-27 11:20:30.915,1,79.39
2025-04-27 11:20:30.919,1,83.46
2025-04-27 11:20:30.923,1,87.16
2025-04-27 11:20:30.927,1,90.45
2025-04-27 11:20:30.931,1,93.3
2025-04-27 11:20:30.935,1,95.68
2025-04-27 11:20:30.939,1,97.55
2025-04-27 11:20:30.943,1,98.91
2025-04-27 11:20:30.947,1,99.73
2025-04-27 11:20:30.951,1,100.0
2025-04-27 11:20:30.955,1,99.73
2025-04-27 11:20:30.959,1,98.91
2025-04-27 11:20:30.963,1,97.55
2025-04-27 11:20:30.967,1,95.68
2025-04-27 11:20:30.971,1,93.3
2025-04-27 11:20:30.975,1,90.45
2025-04-27 11:20:30.979,1,87.16
2025-04-27 11:20:30.983,1,83.46
2025-04-27 11:20:30.987,1,79.39
2025-04-27 11:20:30.991,1,75.0
2025-04-27 11:20:30.995,1,70.34
2025-04-27 11:20:30.999,1,65.45
2025-04-27 11:20:31.003,1,60.4
2025-04-27 11:20:31.007,1,55.23
2025-04-27 11:20:31.011,1,50.0
2025-04-27 11:20:31.015,1,44.77
2025-04-27 11:20:31.019,1,39.6
2025-04-27 11:20:31.023,1,34.55
2025-04-27 11:20:31.027,1,29.66
2025-04-27 11:20:31.031,1,25.0
2025-04-27 11:20:31.035,1,20.61
2025-04-27 11:20:31.039,1,16.54
2025-04-27 11:20:31.043,1,12.84
2025-04-27 11:20:31.047,1,9.55
2025-04-27 11:20:31.051,1,6.7
2025-04-27 11:20:31.055,1,4.32
2025-04-27 11:20:31.059,1,2.45
2025-04-27 11:20:31.063,1,1.09
2025-04-27 11:20:31.067,1,0.27
2025-04-27 11:20:31.071,1,0.0
2025-04-27 11:20:31.075,1,0.27
2025-04-27 11:20:31.079,1,1.09
2025-04-27 11:20:31.083,1,2.45
2025-04-27 11:20:31.087,1,4.32
2025-04-27 11:20:31.091,1,6.7
2025-04-27 11:20:31.095,1,9.55
2025-04-27 11:20:31.099,1,12.84
2025-04-27 11:20:31.103,1,16.54
2025-04-27 11:20:31.107,1,20.61
2025-04-27 11:20:31.111,1,25.0
2025-04-27 11:20:31.115,1,29.66
2025-04-27 11:20:31.119,1,34.55
2025-04-27 11:20:31.123,1,39.6
2025-04-27 11:20:31.127,1,44.77
2025-04-27 11:20:31.131,1,50.0
2025-04-27 11:20:31.135,1,55.23
2025-04-27 11:20:31.139,1,60.4
2025-04-27 11:20:31.143,1,65.45
2025-04-27 11:20:31.147,1,70.34
2025-04-27 11:20:31.151,1,75.0
2025-04-27 11:20:31.155,1,79.39
2025-04-27 11:20:31.159,1,83.46
2025-04-27 11:20:31.163,1,87.16
2025-04-27 11:20:31.167,1,90.45
2025-04-27 11:20:31.171,1,93.3
2025-04-27 11:20:31.175,1,95.68
2025-04-27 11:20:31.179,1,97.55
2025-04-27 11:20:31.183,1,98.91
2025-04-27 11:20:31.187,1,99.73
2025-04-27 11:20:31.191,1,100.0
2025-04-27 11:20:31.195,1,99.73
2025-04-27 11:20:31.199,1,98.91
2025-04-27 11:20:31.203,1,97.55
2025-04-27 11:20:31.207,1,95.68
2025-04-27 11:20:31.211,1,93.3
2025-04-27 11:20:31.215,1,90.45
2025-04-27 11:20:31.219,1,87.16
2025-04-27 11:20:31.223,1,83.46
2025-04-27 11:20:31.227,1,79.39
2025-04-27 11:20:31.231,1,75.0
2025-04-27 11:20:31.235,1,70.34
2025-04-27 11:20:31.239,1,65.45
2025-04-27 11:20:31.243,1,60.4
2025-04-27 11:20:31.247,1,55.23
2025-04-27 11:20:31.251,1,50.0
2025-04-27 11:20:31.255,1,44.77
2025-04-27 11:20:31.259,1,39.6
2025-04-27 11:20:31.263,1,34.55
2025-04-27 11:20:31.267,1,29.66
2025-04-27 11:20:31.271,1,25.0
2025-04-27 11:20:31.275,1,20.61
2025-04-27 11:20:31.279,1,16.54
2025-04-27 11:20:31.283,1,12.84
2025-04-27 11:20:31.287,1,9.55
2025-04-27 11:20:31.291,1,6.7
2025-04-27 11:20:31.295,1,4.32
2025-04-27 11:20:31.299,1,2.45
2025-04-27 11:20:31.303,1,1.09
2025-04-27 11:20:31.307,1,0.27
2025-04-27 11:20:31.311,1,0.0
2025-04-27 11:20:31.315,1,0.27
2025-04-27 11:20:31.319,1,1.09
2025-04-27 11:20:31.323,1,2.45
2025-04-27 11:20:31.327,1,4.32
2025-04-27 11:20:31.331,1,6.7
2025-04-27 11:20:31.335,1,9.55
2025-04-27 11:20:31.339,1,12.84
2025-04-27 11:20:31.343,1,16.54
2025-04-27 11:20:31.347,1,20.61
2025-04-27 11:20:31.351,1,25.0
2025-04-27 11:20:31.355,1,29.66
2025-04-27 11:20:31.359,1,34.55
2025-04-27 11:20:31.363,1,39.6
2025-04-27 11:20:31.367,1,44.77
2025-04-27 11:20:31.371,1,50.0
2025-04-27 11:20:31.375,1,55.23
2025-04-27 11:20:31.379,1,60.4
2025-04-27 11:20:31.383,1,65.45
2025-04-27 11:20:31.387,1,70.34
2025-04-27 11:20:31.391,1,75.0
2025-04-27 11:20:31.395,1,79.39
2025-04-27 11:20:31.399,1,83.46
2025-04-27 11:20:31.403,1,87.16
2025-04-27 11:20:31.407,1,90.45
2025-04-27 11:20:31.411,1,93.3
2025-04-27 11:20:31.415,1,95.68
2025-04-27 11:20:31.419,1,97.55
2025-04-27 11:20:31.423,1,98.91
2025-04-27 11:20:31.427,1,99.73
2025-04-27 11:20:31.431,1,100.0
2025-04-27 11:20:31.435,1,99.73
2025-04-27 11:20:31.439,1,98.91
2025-04-27 11:20:31.443,1,97.55
2025-04-27 11:20:31.447,1,95.68
2025-04-27 11:20:31.451,1,93.3
2025-04-27 11:20:31.455,1,90.45
2025-04-27 11:20:31.459,1,87.16
2025-04-27 11:20:31.463,1,83.46
2025-04-27 11:20:31.467,1,79.39
2025-04-27 11:20:31.471,1,75.0
2025-04-27 11:20:31.475,1,70.34
2025-04-27 11:20:31.479,1,65.45
2025-04-27 11:20:31.483,1,60.4
2025-04-27 11:20:31.487,1,55.23
2025-04-27 11:20:31.491,1,50.0
2025-04-27 11:20:31.495,1,44.77
2025-04-27 11:20:31.499,1,39.6
2025-04-27 11:20:31.503,1,34.55
2025-04-27 11:20:31.507,1,29.66
2025-04-27 11:20:31.511,1,25.0
2025-04-27 11:20:31.515,1,20.61
2025-04-27 11:20:31.519,1,16.54
2025-04-27 11:20:31.523,1,12.84
2025-04-27 11:20:31.527,1,9.55
2025-04-27 11:20:31.531,1,6.7
2025-04-27 11:20:31.535,1,4.32
2025-04-27 11:20:31.539,1,2.45
2025-04-27 11:20:31.543,1,1.09
2025-04-27 11:20:31.547,1,0.27
2025-04-27 11:20:31.551,1,0.0
2025-04-27 11:20:31.555,1,0.27
2025-04-27 11:20:31.559,1,1.09
2025-04-27 11:20:31.563,1,2.45
2025-04-27 11:20:31.567,1,4.32
2025-04-27 11:20:31.571,1,6.7
2025-04-27 11:20:31.575,1,9.55
2025-04-27 11:20:31.579,1,12.84
2025-04-27 11:20:31.583,1,16.54
2025-04-27 11:20:31.587,1,20.61
2025-04-27 11:20:31.591,1,25.0
2025-04-27 11:20:31.595,1,29.66
2025-04-27 11:20:31.599,1,34.55
2025-04-27 11:20:31.603,1,39.6
2025-04-27 11:20:31.607,1,44.77
2025-04-27 11:20:31.611,1,50.0
2025-04-27 11:20:31.615,1,55.23
2025-04-27 11:20:31.619,1,60.4
2025-04-27 11:20:31.623,1,65.45
2025-04-27 11:20:31.627,1,70.34
2025-04-27 11:20:31.631,1,75.0
2025-04-27 11:20:31.635,1,79.39
2025-04-27 11:20:31.639,1,83.46
2025-04-27 11:20:31.643,1,87.16
2025-04-27 11:20:31.647,1,90.45
2025-04-27 11:20:31.651,1,93.3
2025-04-27 11:20:31.655,1,95.68
2025-04-27 11:20:31.659,1,97.55
2025-04-27 11:20:31.663,1,98.91
2025-04-27 11:20:31.667,1,99.73
2025-04-27 11:20:31.671,1,100.0
2025-04-27 11:20:31.675,1,99.73
2025-04-27 11:20:31.679,1,98.91
2025-04-27 11:20:31.683,1,97.55
2025-04-27 11:20:31.687,1,95.68
2025-04-27 11:20:31.691,1,93.3
2025-04-27 11:20:31.695,1,90.45
2025-04-27 11:20:31.699,1,87.16
2025-04-27 11:20:31.703,1,83.46
2025-04-27 11:20:31.707,1,79.39
2025-04-27 11:20:31.711,1,75.0
2025-04-27 11:20:31.715,1,70.34
2025-04-27 11:20:31.719,1,65.45
2025-04-27 11:20:31.723,1,60.4
2025-04-27 11:20:31.727,1,55.23
2025-04-27 11:20:31.731,1,50.0
2025-04-27 11:20:31.735,1,44.77
2025-04-27 11:20:31.739,1,39.6
2025-04-27 11:20:31.743,1,34.55
2025-04-27 11:20:31.747,1,29.66
2025-04-27 11:20:31.751,1,25.0
2025-04-27 11:20:31.755,1,20.61
2025-04-27 11:20:31.759,1,16.54
2025-04-27 11:20:31.763,1,12.84
2025-04-27 11:20:31.767,1,9.55
2025-04-27 11:20:31.771,1,6.7
2025-04-27 11:20:31.775,1,4.32
2025-04-27 11:20:31.779,1,2.45
2025-04-27 11:20:31.783,1,1.09
2025-04-27 11:20:31.787,1,0.27
2025-04-27 11:20:31.791,1,0.0
2025-04-27 11:20:31.795,1,0.27
2025-04-27 11:20:31.799,1,1.09
2025-04-27 11:20:31.803,1,2.45
2025-04-27 11:20:31.807,1,4.32
2025-04-27 11:20:31.811,1,6.7
2025-04-27 11:20:31.815,1,9.55
2025-04-27 11:20:31.819,1,12.84
2025-04-27 11:20:31.823,1,16.54
2025-04-27 11:20:31.827,1,20.61
2025-04-27 11:20:31.831,1,25.0
2025-04-27 11:20:31.835,1,29.66
2025-04-27 11:20:31.839,1,34.55
2025-04-27 11:20:31.843,1,39.6
2025-04-27 11:20:31.847,1,44.77
2025-04-27 11:20:31.851,1,50.0
2025-04-27 11:20:31.855,1,55.23
2025-04-27 11:20:31.859,1,60.4
2025-04-27 11:20:31.863,1,65.45
2025-04-27 11:20:31.867,1,70.34
2025-04-27 11:20:31.871,1,75.0
2025-04-27 11:20:31.875,1,79.39
2025-04-27 11:20:31.879,1,83.46
2025-04-27 11:20:31.883,1,87.16
2025-04-27 11:20:31.887,1,90.45
2025-04-27 11:20:31.891,1,93.3
2025-04-27 11:20:31.895,1,95.68
2025-04-27 11:20:31.899,1,97.55
2025-04-27 11:20:31.903,1,98.91
2025-04-27 11:20:31.907,1,99.73
2025-04-27 11:20:31.911,1,100.0
2025-04-27 11:20:31.915,1,99.73
2025-04-27 11:20:31.919,1,98.91
2025-04-27 11:20:31.923,1,97.55
2025-04-27 11:20:31.927,1,95.68
2025-04-27 11:20:31.931,1,93.3
2025-04-27 11:20:31.935,1,90.45
2025-04-27 11:20:31.939,1,87.16
2025-04-27 11:20:31.943,1,83.46
2025-04-27 11:20:31.947,1,79.39
2025-04-27 11:20:31.951,1,75.0
2025-04-27 11:20:31.955,1,70.34
2025-04-27 11:20:31.959,1,65.45
2025-04-27 11:20:31.963,1,60.4
2025-04-27 11:20:31.967,1,55.23
2025-04-27 11:20:31.971,1,50.0
2025-04-27 11:20:31.975,1,44.77
2025-04-27 11:20:31.979,1,39.6
2025-04-27 11:20:31.983,1,34.55
2025-04-27 11:20:31.987,1,29.66
2025-04-27 11:20:31.991,1,25.0
2025-04-27 11:20:31.995,1,20.61
2025-04-27 11:20:31.999,1,16.54
2025-04-27 11:20:32.003,1,12.84
2025-04-27 11:20:32.007,1,9.55
2025-04-27 11:20:32.011,1,6.7
2025-04-27 11:20:32.015,1,4.32
2025-04-27 11:20:32.019,1,2.45
2025-04-27 11:20:32.023,1,1.09
2025-04-27 11:20:32.027,1,0.27
2025-04-27 11:20:32.031,1,0.0
2025-04-27 11:20:32.035,1,0.27
2025-04-27 11:20:32.039,1,1.09
2025-04-27 11:20:32.043,1,2.45
2025-04-27 11:20:32.047,1,4.32
2025-04-27 11:20:32.051,1,6.7
2025-04-27 11:20:32.055,1,9.55
2025-04-27 11:20:32.059,1,12.84
2025-04-27 11:20:32.063,1,16.54
2025-04-27 11:20:32.067,1,20.61
2025-04-27 11:20:32.071,1,25.0
2025-04-27 11:20:32.075,1,29.66
2025-04-27 11:20:32.079,1,34.55
2025-04-27 11:20:32.083,1,39.6
2025-04-27 11:20:32.087,1,44.77
2025-04-27 11:20:32.091,1,50.0
2025-04-27 11:20:32.095,1,55.23
2025-04-27 11:20:32.099,1,60.4
2025-04-27 11:20:32.103,1,65.45
2025-04-27 11:20:32.107,1,70.34
2025-04-27 11:20:32.111,1,75.0
2025-04-27 11:20:32.115,1,79.39
2025-04-27 11:20:32.119,1,83.46
2025-04-27 11:20:32.123,1,87.16
2025-04-27 11:20:32.127,1,90.45
2025-04-27 11:20:32.131,1,93.3
2025-04-27 11:20:32.135,1,95.68
2025-04-27 11:20:32.139,1,97.55
2025-04-27 11:20:32.143,1,98.91
2025-04-27 11:20:32.147,1,99.73
2025-04-27 11:20:32.151,1,100.0
2025-04-27 11:20:32.155,1,99.73
2025-04-27 11:20:32.159,1,98.91
2025-04-27 11:20:32.163,1,97.55
2025-04-27 11:20:32.167,1,95.68
2025-04-27 11:20:32.171,1,93.3
2025-04-27 11:20:32.175,1,90.45
2025-04-27 11:20:32.179,1,87.16
2025-04-27 11:20:32.183,1,83.46
2025-04-27 11:20:32.187,1,79.39
2025-04-27 11:20:32.191,1,75.0
2025-04-27 11:20:32.195,1,70.34
2025-04-27 11:20:32.199,1,65.45
2025-04-27 11:20:32.203,1,60.4
2025-04-27 11:20:32.207,1,55.23
2025-04-27 11:20:32.211,1,50.0
2025-04-27 11:20:32.215,1,44.77
2025-04-27 11:20:32.219,1,39.6
2025-04-27 11:20:32.223,1,34.55
2025-04-27 11:20:32.227,1,29.66
2025-04-27 11:20:32.231,1,25.0
2025-04-27 11:20:32.235,1,20.61
2025-04-27 11:20:32.239,1,16.54
2025-04-27 11:20:32.243,1,12.84
2025-04-27 11:20:32.247,1,9.55
2025-04-27 11:20:32.251,1,6.7
2025-04-27 11:20:32.255,1,4.32
2025-04-27 11:20:32.259,1,2.45
2025-04-27 11:20:32.263,1,1.09
2025-04-27 11:20:32.267,1,0.27
2025-04-27 11:20:32.271,1,0.0
2025-04-27 11:20:32.276,1,0.27
2025-04-27 11:20:32.279,1,1.09
2025-04-27 11:20:32.283,1,2.45
2025-04-27 11:20:32.287,1,4.32
2025-04-27 11:20:32.291,1,6.7
2025-04-27 11:20:32.295,1,9.55
2025-04-27 11:20:32.299,1,12.84
2025-04-27 11:20:32.303,1,16.54
2025-04-27 11:20:32.307,1,20.61
2025-04-27 11:20:32.311,1,25.0
2025-04-27 11:20:32.315,1,29.66
2025-04-27 11:20:32.319,1,34.55
2025-04-27 11:20:32.323,1,39.6
2025-04-27 11:20:32.327,1,44.77
2025-04-27 11:20:32.331,1,50.0
2025-04-27 11:20:32.335,1,55.23
2025-04-27 11:20:32.339,1,60.4
